epoch;loss;mse;val_loss;val_mse
21;190.89845275878906;190.89845275878906;699.345947265625;699.345947265625
22;190.542236328125;190.542236328125;713.1773681640625;713.1773681640625
23;190.49464416503906;190.49464416503906;705.4774780273438;705.4774780273438
24;191.0114288330078;191.0114288330078;699.0811767578125;699.0811767578125
25;190.7665557861328;190.7665557861328;716.2965698242188;716.2965698242188
26;191.0531768798828;191.0531768798828;701.869140625;701.869140625
27;190.71058654785156;190.71058654785156;687.276611328125;687.276611328125
28;190.75721740722656;190.75721740722656;701.2415771484375;701.2415771484375
29;190.1465301513672;190.1465301513672;721.8883056640625;721.8883056640625
30;191.43759155273438;191.43759155273438;694.5825805664062;694.5825805664062
31;190.1962432861328;190.1962432861328;704.9312744140625;704.9312744140625
32;189.67393493652344;189.67393493652344;716.7009887695312;716.7009887695312
33;188.8649139404297;188.8649139404297;678.9091186523438;678.9091186523438
34;190.8437957763672;190.8437957763672;684.1481323242188;684.1481323242188
35;190.66107177734375;190.66107177734375;692.3390502929688;692.3390502929688
36;190.21165466308594;190.21165466308594;686.8596801757812;686.8596801757812
37;190.30535888671875;190.30535888671875;685.0360107421875;685.0360107421875
38;189.59097290039062;189.59097290039062;710.2528076171875;710.2528076171875
39;189.76077270507812;189.76077270507812;680.6860961914062;680.6860961914062
40;190.26544189453125;190.26544189453125;687.1865844726562;687.1865844726562
41;189.8415069580078;189.8415069580078;704.7445068359375;704.7445068359375
42;189.32400512695312;189.32400512695312;700.9321899414062;700.9321899414062
43;188.9330596923828;188.9330596923828;709.9324340820312;709.9324340820312
44;189.1546173095703;189.1546173095703;656.3147583007812;656.3147583007812
45;189.0084228515625;189.0084228515625;702.5079956054688;702.5079956054688
46;187.73951721191406;187.73951721191406;669.7197875976562;669.7197875976562
47;188.04461669921875;188.04461669921875;721.368896484375;721.368896484375
48;188.5912322998047;188.5912322998047;684.94873046875;684.94873046875
49;188.05276489257812;188.05276489257812;740.4951782226562;740.4951782226562
50;187.5510711669922;187.5510711669922;681.7887573242188;681.7887573242188
51;189.6935272216797;189.6935272216797;738.34326171875;738.34326171875
52;187.21456909179688;187.21456909179688;687.4618530273438;687.4618530273438
53;188.3676300048828;188.3676300048828;660.5667724609375;660.5667724609375
54;187.616455078125;187.616455078125;676.5062255859375;676.5062255859375
55;188.11195373535156;188.11195373535156;681.556884765625;681.556884765625
56;187.2078857421875;187.2078857421875;735.2839965820312;735.2839965820312
57;184.12060546875;184.12060546875;645.0775146484375;645.0775146484375
58;186.77410888671875;186.77410888671875;717.2379760742188;717.2379760742188
59;186.52215576171875;186.52215576171875;678.736572265625;678.736572265625
60;185.88473510742188;185.88473510742188;702.6651611328125;702.6651611328125
61;185.5100555419922;185.5100555419922;691.6110229492188;691.6110229492188
62;185.78541564941406;185.78541564941406;647.872314453125;647.872314453125
63;185.478759765625;185.478759765625;718.0999145507812;718.0999145507812
64;183.8421173095703;183.8421173095703;628.012939453125;628.012939453125
65;185.18231201171875;185.18231201171875;694.7276611328125;694.7276611328125
66;185.09222412109375;185.09222412109375;717.3582763671875;717.3582763671875
67;185.2888641357422;185.2888641357422;723.4625244140625;723.4625244140625
68;183.10604858398438;183.10604858398438;647.102294921875;647.102294921875
69;184.79859924316406;184.79859924316406;634.0550537109375;634.0550537109375
70;184.2107391357422;184.2107391357422;619.5457763671875;619.5457763671875
71;186.62948608398438;186.62948608398438;725.4807739257812;725.4807739257812
72;184.10646057128906;184.10646057128906;707.3958740234375;707.3958740234375
73;183.4381866455078;183.4381866455078;636.5061645507812;636.5061645507812
74;183.137451171875;183.137451171875;709.8605346679688;709.8605346679688
75;183.19363403320312;183.19363403320312;716.9000244140625;716.9000244140625
76;180.50726318359375;180.50726318359375;767.2302856445312;767.2302856445312
77;184.44114685058594;184.44114685058594;692.7679443359375;692.7679443359375
78;181.40037536621094;181.40037536621094;709.5027465820312;709.5027465820312
79;181.08966064453125;181.08966064453125;791.7095336914062;791.7095336914062
80;181.94757080078125;181.94757080078125;747.051025390625;747.051025390625
81;179.1620635986328;179.1620635986328;636.175537109375;636.175537109375
82;182.0581512451172;182.0581512451172;699.8462524414062;699.8462524414062
83;179.60301208496094;179.60301208496094;630.9900512695312;630.9900512695312
84;181.50775146484375;181.50775146484375;749.99462890625;749.99462890625
85;180.45497131347656;180.45497131347656;781.655517578125;781.655517578125
86;181.86842346191406;181.86842346191406;715.64404296875;715.64404296875
87;179.89276123046875;179.89276123046875;689.8331909179688;689.8331909179688
88;178.76449584960938;178.76449584960938;696.9776000976562;696.9776000976562
89;178.4409942626953;178.4409942626953;659.5586547851562;659.5586547851562
90;177.2074432373047;177.2074432373047;661.131103515625;661.131103515625
91;178.16798400878906;178.16798400878906;682.6512451171875;682.6512451171875
92;176.340087890625;176.340087890625;652.19775390625;652.19775390625
93;177.59970092773438;177.59970092773438;659.07275390625;659.07275390625
94;175.96469116210938;175.96469116210938;687.01318359375;687.01318359375
95;172.79945373535156;172.79945373535156;832.855224609375;832.855224609375
96;176.15097045898438;176.15097045898438;749.7520141601562;749.7520141601562
97;174.88253784179688;174.88253784179688;759.857666015625;759.857666015625
98;174.78245544433594;174.78245544433594;602.8856811523438;602.8856811523438
99;171.6660614013672;171.6660614013672;775.592529296875;775.592529296875
0;217.17066955566406;217.17066955566406;752.4725952148438;752.4725952148438
1;192.4303741455078;192.4303741455078;720.4996337890625;720.4996337890625
2;191.50106811523438;191.50106811523438;707.3443603515625;707.3443603515625
3;191.54954528808594;191.54954528808594;705.1320190429688;705.1320190429688
4;191.6476287841797;191.6476287841797;711.4691162109375;711.4691162109375
5;191.4526824951172;191.4526824951172;706.7160034179688;706.7160034179688
6;191.482177734375;191.482177734375;712.9728393554688;712.9728393554688
7;191.3426055908203;191.3426055908203;703.8682861328125;703.8682861328125
8;191.41358947753906;191.41358947753906;700.291259765625;700.291259765625
9;191.63897705078125;191.63897705078125;702.2391357421875;702.2391357421875
10;191.62022399902344;191.62022399902344;708.1676025390625;708.1676025390625
11;191.5576171875;191.5576171875;706.0530395507812;706.0530395507812
12;191.2312469482422;191.2312469482422;708.5641479492188;708.5641479492188
13;191.7171173095703;191.7171173095703;708.2545166015625;708.2545166015625
14;191.37181091308594;191.37181091308594;702.86474609375;702.86474609375
15;191.5696563720703;191.5696563720703;699.8811645507812;699.8811645507812
16;191.1952362060547;191.1952362060547;706.6814575195312;706.6814575195312
17;191.4326629638672;191.4326629638672;710.3026733398438;710.3026733398438
18;191.6759796142578;191.6759796142578;696.1259155273438;696.1259155273438
19;191.41041564941406;191.41041564941406;695.7935791015625;695.7935791015625
20;191.390625;191.390625;693.4417114257812;693.4417114257812
21;191.77719116210938;191.77719116210938;694.9716186523438;694.9716186523438
22;191.32803344726562;191.32803344726562;702.0899047851562;702.0899047851562
23;191.42745971679688;191.42745971679688;705.6116333007812;705.6116333007812
24;191.24258422851562;191.24258422851562;702.774169921875;702.774169921875
25;191.23190307617188;191.23190307617188;701.48046875;701.48046875
26;191.1374053955078;191.1374053955078;699.5907592773438;699.5907592773438
27;190.9785614013672;190.9785614013672;716.7833862304688;716.7833862304688
28;191.3347930908203;191.3347930908203;720.3134155273438;720.3134155273438
29;191.5176239013672;191.5176239013672;705.0067749023438;705.0067749023438
30;191.0775909423828;191.0775909423828;704.39501953125;704.39501953125
31;191.05441284179688;191.05441284179688;700.539306640625;700.539306640625
32;191.2193603515625;191.2193603515625;701.4874877929688;701.4874877929688
33;190.85752868652344;190.85752868652344;698.085205078125;698.085205078125
34;190.7703094482422;190.7703094482422;693.8155517578125;693.8155517578125
35;191.42234802246094;191.42234802246094;700.720703125;700.720703125
36;190.44549560546875;190.44549560546875;703.2315673828125;703.2315673828125
37;190.84317016601562;190.84317016601562;714.1468505859375;714.1468505859375
38;190.6466522216797;190.6466522216797;693.8181762695312;693.8181762695312
39;190.47967529296875;190.47967529296875;695.5064697265625;695.5064697265625
40;191.32406616210938;191.32406616210938;679.4863891601562;679.4863891601562
41;190.50250244140625;190.50250244140625;700.3201293945312;700.3201293945312
42;190.65106201171875;190.65106201171875;686.9593505859375;686.9593505859375
43;189.7838134765625;189.7838134765625;717.7234497070312;717.7234497070312
44;189.7569580078125;189.7569580078125;713.9168701171875;713.9168701171875
45;190.05914306640625;190.05914306640625;696.7633666992188;696.7633666992188
46;189.7163543701172;189.7163543701172;725.409423828125;725.409423828125
47;188.6729278564453;188.6729278564453;684.3136596679688;684.3136596679688
48;189.13699340820312;189.13699340820312;724.0263061523438;724.0263061523438
49;189.52529907226562;189.52529907226562;711.4494018554688;711.4494018554688
50;189.0137939453125;189.0137939453125;698.8825073242188;698.8825073242188
51;189.83309936523438;189.83309936523438;679.2725830078125;679.2725830078125
52;188.8322296142578;188.8322296142578;722.2559204101562;722.2559204101562
53;189.52642822265625;189.52642822265625;687.5865478515625;687.5865478515625
54;187.83348083496094;187.83348083496094;766.4382934570312;766.4382934570312
55;189.75291442871094;189.75291442871094;700.0618896484375;700.0618896484375
56;188.01637268066406;188.01637268066406;698.5114135742188;698.5114135742188
57;188.22967529296875;188.22967529296875;720.8426513671875;720.8426513671875
58;189.061767578125;189.061767578125;706.771240234375;706.771240234375
59;187.3820343017578;187.3820343017578;727.0885009765625;727.0885009765625
60;188.72105407714844;188.72105407714844;706.1775512695312;706.1775512695312
61;189.10838317871094;189.10838317871094;706.392333984375;706.392333984375
62;187.70431518554688;187.70431518554688;671.61083984375;671.61083984375
63;187.0447998046875;187.0447998046875;647.223876953125;647.223876953125
64;187.1815185546875;187.1815185546875;677.1532592773438;677.1532592773438
65;187.60757446289062;187.60757446289062;654.9088134765625;654.9088134765625
66;187.0831756591797;187.0831756591797;689.7988891601562;689.7988891601562
67;186.37118530273438;186.37118530273438;702.103271484375;702.103271484375
68;188.81993103027344;188.81993103027344;707.1010131835938;707.1010131835938
69;187.02474975585938;187.02474975585938;737.9605712890625;737.9605712890625
70;186.44390869140625;186.44390869140625;726.6272583007812;726.6272583007812
71;185.2890625;185.2890625;695.35791015625;695.35791015625
72;185.00767517089844;185.00767517089844;735.4385375976562;735.4385375976562
73;185.19908142089844;185.19908142089844;648.1322021484375;648.1322021484375
74;186.27825927734375;186.27825927734375;697.749755859375;697.749755859375
75;184.4280548095703;184.4280548095703;690.548095703125;690.548095703125
76;184.36416625976562;184.36416625976562;701.3184204101562;701.3184204101562
77;184.4183807373047;184.4183807373047;663.7084350585938;663.7084350585938
78;183.7024383544922;183.7024383544922;698.8125610351562;698.8125610351562
79;183.76156616210938;183.76156616210938;678.3583374023438;678.3583374023438
80;182.4401397705078;182.4401397705078;702.679443359375;702.679443359375
81;182.62945556640625;182.62945556640625;622.0591430664062;622.0591430664062
82;183.56195068359375;183.56195068359375;621.1065063476562;621.1065063476562
83;184.41148376464844;184.41148376464844;731.6130981445312;731.6130981445312
84;182.81105041503906;182.81105041503906;708.6489868164062;708.6489868164062
85;182.14732360839844;182.14732360839844;675.9990844726562;675.9990844726562
86;180.8646697998047;180.8646697998047;681.368896484375;681.368896484375
87;180.4783935546875;180.4783935546875;766.66259765625;766.66259765625
88;181.36155700683594;181.36155700683594;754.611083984375;754.611083984375
89;181.44798278808594;181.44798278808594;736.873291015625;736.873291015625
90;180.22250366210938;180.22250366210938;662.3480224609375;662.3480224609375
91;177.42869567871094;177.42869567871094;786.2673950195312;786.2673950195312
92;179.3557891845703;179.3557891845703;759.21484375;759.21484375
93;178.7659454345703;178.7659454345703;671.73046875;671.73046875
94;177.81785583496094;177.81785583496094;639.8966674804688;639.8966674804688
95;178.88455200195312;178.88455200195312;654.0299072265625;654.0299072265625
96;178.2687225341797;178.2687225341797;674.097900390625;674.097900390625
97;177.96734619140625;177.96734619140625;647.0619506835938;647.0619506835938
98;178.65907287597656;178.65907287597656;704.53173828125;704.53173828125
99;176.39524841308594;176.39524841308594;680.74755859375;680.74755859375
0;384.0354919433594;1409.0780029296875
1;365.6288146972656;1379.3271484375
2;355.8159484863281;1358.000732421875
3;347.883056640625;1339.0240478515625
4;340.94122314453125;1321.8609619140625
5;334.6595458984375;1305.835205078125
6;328.79278564453125;1290.866455078125
7;323.2541809082031;1276.265869140625
8;318.000244140625;1262.2576904296875
9;312.9882507324219;1248.627685546875
10;308.2206726074219;1235.6170654296875
11;303.6380615234375;1222.95751953125
12;299.2318420410156;1210.7369384765625
13;294.97894287109375;1198.4356689453125
14;290.8953552246094;1186.43994140625
15;286.9580383300781;1175.0330810546875
16;283.1373596191406;1163.7403564453125
17;279.45819091796875;1152.3524169921875
18;275.9161376953125;1141.6614990234375
19;272.50103759765625;1131.019775390625
20;269.2221984863281;1120.68408203125
21;266.0799560546875;1110.47412109375
22;263.0306701660156;1100.9302978515625
23;260.0721130371094;1091.0582275390625
24;257.1905212402344;1081.6004638671875
25;254.43983459472656;1072.2305908203125
26;251.81149291992188;1062.9632568359375
27;249.2993927001953;1054.2962646484375
28;246.86575317382812;1045.72900390625
29;244.52761840820312;1037.166015625
30;242.26165771484375;1028.7852783203125
31;240.0668487548828;1020.8738403320312
32;237.98976135253906;1013.0741577148438
33;235.9746551513672;1005.1091918945312
34;234.01431274414062;997.9424438476562
35;232.1566925048828;990.29638671875
36;230.35414123535156;982.9736938476562
37;228.6336212158203;975.85302734375
38;226.9679412841797;969.060302734375
39;225.3822021484375;962.3245849609375
40;223.8772735595703;955.6956787109375
41;222.41497802734375;949.3387451171875
42;220.98170471191406;943.3402099609375
43;219.62954711914062;936.6578979492188
44;218.33840942382812;930.868896484375
45;217.11700439453125;925.428466796875
46;215.92103576660156;919.587646484375
47;214.79098510742188;913.6552124023438
48;213.70025634765625;908.5775146484375
49;212.6585235595703;903.1768798828125
50;211.67295837402344;897.882568359375
51;210.72789001464844;893.0044555664062
52;209.81539916992188;888.169677734375
53;208.94207763671875;883.1687622070312
54;208.133544921875;878.5459594726562
55;207.33168029785156;874.3236694335938
56;206.5867156982422;869.6663818359375
57;205.8622283935547;865.3490600585938
58;205.18650817871094;861.3851318359375
59;204.5331573486328;857.3817138671875
60;203.9042510986328;853.2731323242188
61;203.3011016845703;849.4806518554688
62;202.7194061279297;845.6805419921875
63;202.1826171875;841.966552734375
64;201.63658142089844;838.462158203125
65;201.14205932617188;834.8779907226562
66;200.66319274902344;831.6074829101562
67;200.21636962890625;828.0909423828125
68;199.78025817871094;824.9022827148438
69;199.3616943359375;821.94921875
70;198.96656799316406;818.712890625
71;198.6012420654297;816.1320190429688
72;198.2402801513672;812.7994384765625
73;197.87173461914062;810.2499389648438
74;197.54776000976562;807.4619750976562
75;197.23794555664062;804.4686889648438
76;196.9333953857422;802.3529052734375
77;196.66188049316406;799.3668823242188
78;196.38267517089844;796.813232421875
79;196.12155151367188;794.5418090820312
80;195.8887939453125;792.1007080078125
81;195.64491271972656;790.1673583984375
82;195.4407958984375;787.5888061523438
83;195.21278381347656;785.5601806640625
84;195.01487731933594;783.6980590820312
85;194.84375;781.1962280273438
86;194.65444946289062;779.3619384765625
87;194.47508239746094;777.173583984375
88;194.30914306640625;775.385009765625
89;194.16212463378906;773.43359375
90;194.01742553710938;772.1017456054688
91;193.85162353515625;770.0003051757812
92;193.7327117919922;768.4689331054688
93;193.5875244140625;766.5363159179688
94;193.47091674804688;764.7852172851562
95;193.34864807128906;763.3121948242188
96;193.23583984375;762.0504760742188
97;193.1356658935547;760.1871337890625
98;193.0312957763672;758.889404296875
99;192.93463134765625;757.664306640625
0;419.5928649902344
1;416.62860107421875
2;414.1670837402344
3;411.70037841796875
4;408.3422546386719
5;403.3338317871094
6;397.5379638671875
7;392.0557861328125
8;387.4144287109375
9;383.50274658203125
0;410.4488525390625
1;407.57110595703125
2;404.64447021484375
3;401.7985534667969
4;399.0326232910156
5;396.42584228515625
6;393.9170837402344
7;391.5295715332031
8;389.21502685546875
9;386.9953918457031
0;417.37841796875
1;415.6197204589844
2;413.99945068359375
3;411.8573913574219
4;408.45025634765625
5;404.1108093261719
6;399.5029296875
7;395.4585876464844
8;391.9163513183594
9;388.7806701660156
0;0.20514367520809174
1;0.10857640951871872
2;0.04134256765246391
3;0.014717656187713146
4;0.009081916883587837
5;0.008291579782962799
6;0.008190899156033993
7;0.008141130208969116
8;0.0080499816685915
9;0.008020512759685516
0;416.4028015136719
1;412.3731689453125
2;406.1255187988281
3;399.0046691894531
4;392.2879943847656
5;386.6204833984375
6;382.0119323730469
7;378.0899353027344
8;374.7170715332031
9;371.6899719238281
10;368.9728088378906
11;366.4323425292969
12;364.0308837890625
13;361.8128662109375
14;359.6656494140625
15;357.57794189453125
16;355.630859375
17;353.704345703125
18;351.8614501953125
19;350.01812744140625
20;348.2655029296875
21;346.51068115234375
22;344.802734375
23;343.103271484375
24;341.440673828125
25;339.8076171875
26;338.2047424316406
27;336.6077880859375
28;335.03729248046875
29;333.5240783691406
30;331.9921569824219
31;330.4992980957031
32;328.96685791015625
33;327.4843444824219
34;326.0513916015625
35;324.61700439453125
36;323.1981506347656
37;321.8234558105469
38;320.43310546875
39;319.06744384765625
40;317.7318115234375
41;316.3719177246094
42;315.03411865234375
43;313.7179870605469
44;312.4079895019531
45;311.1155700683594
46;309.8258361816406
47;308.5076599121094
48;307.1936950683594
49;305.9389343261719
50;304.687255859375
51;303.4812927246094
52;302.251708984375
53;301.0646667480469
54;299.8830871582031
55;298.67095947265625
56;297.5303955078125
57;296.3605651855469
58;295.2038269042969
59;294.0542907714844
60;292.8844299316406
61;291.7293395996094
62;290.6093444824219
63;289.4766540527344
64;288.381591796875
65;287.2708740234375
66;286.2036437988281
67;285.14306640625
68;284.1005554199219
69;283.0645751953125
70;282.0267639160156
71;280.9969787597656
72;279.97991943359375
73;278.9545593261719
74;277.9563293457031
75;276.9425964355469
76;275.9797058105469
77;274.94818115234375
78;273.95379638671875
79;272.9883117675781
80;272.0226745605469
81;271.07122802734375
82;270.16204833984375
83;269.1972961425781
84;268.28729248046875
85;267.3514709472656
86;266.4600830078125
87;265.5348815917969
88;264.6336975097656
89;263.72308349609375
90;262.8297424316406
91;261.9708557128906
92;261.1008605957031
93;260.2572326660156
94;259.4124450683594
95;258.5779724121094
96;257.7684326171875
97;256.9380187988281
98;256.1228332519531
99;255.30712890625
0;418.47479248046875
1;413.2750549316406
2;407.2465515136719
3;399.7528076171875
4;392.6107482910156
5;386.50421142578125
6;381.7591552734375
7;377.7840270996094
8;374.4045104980469
9;371.3977966308594
10;368.7314147949219
11;366.2735595703125
12;363.92938232421875
13;361.7369384765625
14;359.63629150390625
15;357.63787841796875
16;355.6360778808594
17;353.7545471191406
18;351.8643798828125
19;350.03167724609375
20;348.234375
21;346.4953308105469
22;344.8304138183594
23;343.13470458984375
24;341.5103454589844
25;339.8623046875
26;338.2823486328125
27;336.67755126953125
28;335.1108703613281
29;333.6048889160156
30;332.0804443359375
31;330.5987854003906
32;329.1426696777344
33;327.6653747558594
34;326.255859375
35;324.82000732421875
36;323.4315490722656
37;321.99810791015625
38;320.61614990234375
39;319.2794494628906
40;317.9024658203125
41;316.5771789550781
42;315.2193298339844
43;313.8749084472656
44;312.5580749511719
45;311.21209716796875
46;309.9468688964844
47;308.6744384765625
48;307.4156188964844
49;306.1773376464844
50;304.9658203125
51;303.716796875
52;302.529052734375
53;301.32830810546875
54;300.1462707519531
55;298.9615783691406
56;297.79058837890625
57;296.60693359375
58;295.4483947753906
59;294.2961120605469
60;293.1756286621094
61;292.0206604003906
62;290.9144287109375
63;289.8039245605469
64;288.70751953125
65;287.6033935546875
66;286.50885009765625
67;285.4635009765625
68;284.37921142578125
69;283.30401611328125
70;282.2704772949219
71;281.2136535644531
72;280.1726989746094
73;279.1147766113281
74;278.0962829589844
75;277.0939636230469
76;276.0787658691406
77;275.1252746582031
78;274.13336181640625
79;273.1631164550781
80;272.1781921386719
81;271.2261962890625
82;270.2806701660156
83;269.3419494628906
84;268.40594482421875
85;267.4983825683594
86;266.5791931152344
87;265.6846618652344
88;264.77935791015625
89;263.884765625
90;262.9913635253906
91;262.0852355957031
92;261.18035888671875
93;260.3323669433594
94;259.4679260253906
95;258.622314453125
96;257.79803466796875
97;256.9806823730469
98;256.1590576171875
99;255.35494995117188
0;0.1026371568441391
1;0.05356772616505623
2;0.023733941838145256
3;0.0107720410451293
4;0.007114494685083628
5;0.006560992915183306
6;0.0065327174961566925
7;0.006551154889166355
8;0.006516776047646999
9;0.006515920627862215
10;0.0065480973571538925
11;0.006543396506458521
12;0.006509607657790184
13;0.006497956346720457
14;0.006488093174993992
15;0.006463638041168451
16;0.006462114863097668
17;0.0064613898284733295
18;0.006449988577514887
19;0.006445234641432762
20;0.006446558982133865
21;0.006487541366368532
22;0.006405462045222521
23;0.00640071602538228
24;0.006402589380741119
25;0.0064325835555791855
26;0.006401609629392624
27;0.006377286743372679
28;0.00640374468639493
29;0.006377491634339094
30;0.006340217310935259
31;0.006318486295640469
32;0.006373974494636059
33;0.0063302782364189625
34;0.006350667215883732
35;0.006379883736371994
36;0.006378478370606899
37;0.006274067331105471
38;0.006297089159488678
39;0.006278839893639088
40;0.006279292516410351
41;0.006299464963376522
42;0.0062804874032735825
43;0.006249701138585806
44;0.006250510457903147
45;0.006202812772244215
46;0.006206177640706301
47;0.006198289338499308
48;0.006231460254639387
49;0.006197171751409769
50;0.006197735201567411
51;0.006179251708090305
52;0.006173467263579369
53;0.006158842705190182
54;0.006214177701622248
55;0.0061532906256616116
56;0.006117107346653938
57;0.006098839920014143
58;0.006104661617428064
59;0.006088549736887217
60;0.006148694548755884
61;0.00609091529622674
62;0.006114538758993149
63;0.006075164303183556
64;0.0060854810290038586
65;0.006044003181159496
66;0.006094824057072401
67;0.006060782819986343
68;0.0060330587439239025
69;0.006030827760696411
70;0.006172714289277792
71;0.006005261559039354
72;0.006070998497307301
73;0.005975498352199793
74;0.005994607228785753
75;0.006019838619977236
76;0.006095817778259516
77;0.005955592729151249
78;0.005957938265055418
79;0.0060321129858493805
80;0.005965623538941145
81;0.005952335428446531
82;0.005954628810286522
83;0.005924936383962631
84;0.005978337489068508
85;0.005910859443247318
86;0.0059436927549541
87;0.005973643623292446
88;0.005877183750271797
89;0.005885763093829155
90;0.005876509007066488
91;0.005891358945518732
92;0.005893642082810402
93;0.0058920118026435375
94;0.0058813681825995445
95;0.00586569681763649
96;0.005868123844265938
97;0.0058887675404548645
98;0.005850203800946474
99;0.005923492833971977
